Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
19747,19780907018599I,I,91,-5,F,1978,9,7,19780907,745,9,B,A, , , ,O,OPP,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,52098,1859, , , , ,6177V,CONAER,LA4200      ,LA4   ,1A13    ,NE,    ,,H ,      ,             ,      ,        ,  ,     ,AL,AL01,AK,WILLOW         ,NANCY LAKE                    ,,,,,,,1,B,B,S,1.0,SCAT,,G10,,,,,0,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,1,N,6.0,0.0,S,35.0,O,200.0,0.0,0.0,350.0,AL,AL01,AK,WING FLOATS DAMAGED ON LANDING. NOSE GAR DOOR LINKAGE HAD BROKEN CAUSING SHARP TURN.                               ,                              ,  ,    ,           ,  ,    ,      ,None                ,AU,V,A, ,32, , , ,AB,FE,M,8,   ,U,U,N,F, ,8,PRIVATE PILOT       ,ASEL ASES           ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Loss Of Dir Ctl-Drag,"Ground Taxi, Other A",                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
19306,20041010029579A,A,91,-23,F,2004,10,10,20041010,1107,9,B,D, , , ,O,OTH,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,30590,2957, ,N, , ,5001R,CESSNA,A185F       ,185,3A24    ,CE,    ,,H ,CONT  ,IO550*       ,O550  ,E3SO    ,SO,O    ,AL,AL03,AK,KING SALMON    ,,,,,,05840N,15634W,9,S,B,S,,,,,,,,,,,,,4,3.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,20041213,,20050309.0,,20120808,3,N,10.0,3.0,S,62.0,O,3590.0,,66.0,88063.0,AL,AL03,AK,(-23) THE PILOT OF THE FLOAT EQUIPPED AIRPLANE AND HIS 3 PASSENGERS DEPARTED A FISHING LODGE SHORTLY AFTER DAWN. TH,                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,V,A, ,  , , , ,BX,IH,S,5,   ,U,N,N,E, ,0,COMMERCIAL PILOT    ,ASMEL ASES          ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Hard Landing        ,Forced/Precautionary,                    ,Pilot Induced       ,For Hire            ,Passengers          ,VFR                 ,Weather Not A Factor,                    ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
7948,19860428028519I,I,91,-5,F,1986,4,28,19860428,300,9,B,E, , ,E,O,OPP,1L72,1,L,7,2.0,3T  , , ,  ,ZE,  ,169391,2851, , , , ,95UF ,BEECH ,6590,90,3A20    ,CE,    ,,L ,      ,             ,      ,        ,  ,     ,SW,SW15,OK,MCALESTER      ,MCALESTER MUNICIPAL AIRPORT   ,1,,,,03453N,09547W,1,B,B,S,2.0,CLER,,G10,,,,,4,4,,,4,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860630,,,,20120808,9,N,5.0,3.0,S,32.0,K,300.0,2.0,185.0,5000.0,SW,SW05,TX,SECURED CONTROLS WITH A LARGE SCREW ON SHUTDOWN. FAILED TO REMOVE BEFORE TAKEOFF RUN. ABORTED AND RAN OFF RUNWAY.  ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,UN,V,A, ,JJ,IE,M,5,   ,U,U,N,F,F,8,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Misc/Pilot Unsafe Ac,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Collision With Other,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Night               ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Rejected Takeoff    ,                    ,                    ,                    ,,, 
26349,19790609011809A,A,91,0.4,F,1979,6,9,19790609,1215,9,Z,Y, , , ,D,   ,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,47157,1180, , , , ,4687P,PIPER ,PA23250     ,PA23  ,1A10    ,EA,    ,3183.0,L ,      ,             ,      ,        ,  ,     ,SW,SW65,AR,BENTON         ,BENTON CO                     ,18,,,,,,2,N,B,S,1.0,BRKN,3000,G10,,,,,,,,,4,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,5.0,3.0,S,41.0,O,17.0,17.0,17.0,333.0,SW,SW64,TX,AFTER TAKEOFF LOST ELECT. POWER. LANDED ON AIRPORT. LANDING GEAR NOT LOCKED DOWN. GENERATORS NOT TURNED ON.        ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,O,A, ,GN,O,A, ,CC,HB,S,5,   ,Y,N,N,F,F,3,PRIVATE PILOT       ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,Forgot To Extend Lan,Precautionary Landin,Pilot-In-Command    ,                    ,Gear Collapse       ,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
34761,19841214066989A,A,91,0.4,N,1984,12,14,19841214,1715,9,Z,Y, , , ,D,OPP,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,152360,6698, , , , ,7967F,CESSNA,150F        ,150,3A19    ,CE,    ,3319.0,H ,CONT  ,O200A        ,O200  ,E252    ,SO,O    ,WP,WP07,AZ,GLENDALE       ,DEER VALLEY                   ,,,,,,,1,B,B,S,1.0,SCAT,,G10,,,,,34,4,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19841218,,,,20120419,F3,N,5.0,3.0,S,51.0,L,89.0,0.0,0.0,1392.0,WP,WP07,AZ,"ENGINE QUIT ON APPROACH. FUEL HAD BEEN SIPHONING FROM FUEL TANK VENT. VENT HAD BEEN CUT OFF, FUEL STAIN ON WING.   ",                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,28, , , ,FX,BI,S,8,   ,Y,U,N,F, ,8,COMM PILOT FLIGHT IN,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,LAWYER              ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Nose Up Or Over     ,Forced Landing      ,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
9632,19860519034339I,I,91,-5,F,1986,5,19,19860519,902,9,B,E, , ,E,O,AFS,1L72,1,L,7,2.0,3O  , , ,  ,ZD,ZA,142533,3433, , , , ,7131D,BEECH ,60,60,A12CE   ,CE,    ,2074.0,L ,      ,             ,      ,        ,  ,     ,EA,EA13,PA,STATE COLLEGE  ,UNIVERSITY PARK               ,,,,0.0,04051N,07751W,2,N,B,S,1.0,BRKN,,5,,,,,21,3,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860722,,,,20120419,1,N,5.0,3.0,S,53.0,O,110.0,21.0,21.0,2343.0,EA,EA13,PA,NOSE GEAR COLLAPSED ON LANDING. PILOT FAILED TO REMOVE TOW BAR WHICH JAMMED THE GEAR DOORS.                        ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,V,A, ,  , , , ,CC,HB,M,5,   ,U,U,N,F, ,3,PRIVATE PILOT       ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Gear Collapse       ,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Business            ,None Or Other       ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Off Side Of Runway  ,Unscheduled Landing ,                    ,                    ,,, 
19968,19820704036229I,I,121,-5,F,1982,7,4,19820704,730,9,Y,J, , ,S,O,ATS,2L72,2,L,7,2.0,4F  , , ,  ,ZA,  ,64572,3622, , , , ,9802F,DOUG  ,DC9         ,DC9   ,A6WE    ,WP,    ,,L ,      ,             ,      ,        ,  ,     ,CE,CE61,IA,DES MOINES     ,DES MOINES                    ,30,,,,,,C,S,C,W,1.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19820811,,,,20120419,9,N,5.0,3.0,S,,K,0.0,0.0,0.0,,,,,"TOOK OFF WITH FORWARD BAGGAGE DOOR OPEN. TWO PIECES OF BAGGAGE FELL OUT,CARGO DOOR WARNING LIGHT INOPERATIVE.      ",FRONTIER AIRLINES INC         ,CO,FALA,501,NM,NM60,      ,Instrument Flight Ru,II,V,E, ,52, , , ,SY,IB, ,8,   ,N,N,N,F, ,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Flight Engineer     ,                    ,                    ,                    ,                    ,                    ,System/Component Mal,To Init Climb(1st Pw,                    ,Pilot And Maintenanc,Scheduled Air Carrie,Passengers          ,Unknown             ,Unknown             ,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
8256,19860606022209A,A,91,0.4,F,1986,6,6,19860606,1545,9,B,D, , , ,F,ATS,1H71,1,H,7,1.0,3O  ,3,O,TR,ZA,ZD,81123,2220, , , , ,20372,CESSNA,172M        ,172,3A12    ,CE,    ,5150.0,H ,LYC   ,O320E2D      ,O320  ,E274    ,EA,O    ,EA,EA21,VA,LYNCHBURG      ,FALWELL                       ,28,,,0.0,,,1,B,B,S,1.0,SCAT,,7,,DRY,,,14,8,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860609,,,,20120808,1,N,1.0,0.0,S,40.0,N,7.0,7.0,10.0,113.0,EA,EA25,NJ,"POOR APPROACH TO UPSLOPING RUNWAY. BOUNCED, WENT AROUND WITH FULL FLAPS. DRIFTED, TOUCHED DOWN ON GRASS, HIT TREES.",                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,ME,Y,A, ,DC,V,A, ,JB,BG,S,5,   ,Y,N,N,A,I,1,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Fail/Incorrect Use M,Density Altitude    ,Pilot-In-Command    ,                    ,Failed To Correct Fo,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Collision With Trees,Go Round (Aborted VF,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,Unscheduled Landing ,Off Side Of Runway  ,Pilot and Ground Cre,                    ,,, 
8994,19801117079979I,I,121,-5,N,1980,11,17,19801117,1500,9,Z,Y, , , ,O,ATS,2L73,2,L,7,3.0,4F  , , ,  ,  ,  ,151797,7997, , , , ,7892,BOEING,72731,727,A3WE    ,NM,    ,,L ,      ,             ,      ,        ,  ,     ,SW,SW66,TX,AMARILLO       ,INTL                          ,4,,,,,,C,S,C,S,1.0,,,G10,,SNP,PR,,34,13,,,56,50.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19810115,,,,20120808,9,N,,3.0,S,46.0,K,1519.0,0.0,0.0,6780.0,,,,"LANDING IN SLUSH CAUSED DAMAGE TO LIGHT LENS, TAIL SKID, AND RIGHT INBOARD FLAP.                                   ",TRANS WORLD AIRLINES INC      ,NY,TWAA,ACE17      ,CE,CE63,      ,Instrument Flight Ru,AF,Q,I, ,  , , , ,JH,HB,M,7,   ,U,U,N,F, ,3,AIRLINE TRANSPORT   ,                    ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Improper Maintenance,Snow Bank           ,Airport Supervisory ,                    ,                    ,                    ,                    ,                    ,Coll With Airport Ha,Roll-Out (Fixed Wing,                    ,"Miscellaneous, Other",Scheduled Air Carrie,Passengers          ,Unknown             ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
3383,19800608019219A,A,91,0.4,N,1980,6,8,19800608,1630,9,Z,Y, , , ,F,   ,1H71,1,H,7,1.0,3O  , , ,TR,  ,  ,161812,1921, , , , ,8866B,CESSNA,172,172,3A12    ,CE,    ,1885.0,H ,      ,             ,      ,        ,  ,     ,SO,SO66,NC,SALISBURY      ,PRIVATE                       ,36,,,,,,8,K,B,S,1.0,CLER,,6,,DRY,,,,,,,2,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,19830201,,,,20120808,1,N,1.0,0.0,M,21.0,O,0.0,0.0,0.0,150.0,SO,SO66,NC,"ENGINE FAILED TO OBTAIN FULL POWER ON TAKEOFF. STALLED, AVOIDING TREES. STUCK RINGS AND VALVES FROM SLUDGE IN OIL. ",                              ,  ,    ,           ,  ,    ,      ,                    ,II,E,A, ,DE,E,H, ,KX,IB,D,8,   ,Y,Y,N,F,G, ,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,"UNKNOWN, FOREIGN PIL",UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,"Defic, Co Maintain E",Emergency Landing   ,Maint Supervisory Pe,                    ,Stall               ,To Init Climb(1st Pw,                    ,Pilot And Maintenanc,Other               ,Sky Diving Free Fall,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
